,f1-score,precision,recall,support,accuracy
female,0.744657498870166,0.7303081468974251,0.7595820345084954,22777.0,0.7395398867278394
male,0.7342129432584396,0.7495426271496524,0.7194977389471836,22777.0,0.7395398867278394
micro avg,0.7395398867278394,0.7395398867278394,0.7395398867278394,45554.0,0.7395398867278394
macro avg,0.7394352210643027,0.7399253870235387,0.7395398867278395,45554.0,0.7395398867278394
weighted avg,0.7394352210643029,0.7399253870235388,0.7395398867278394,45554.0,0.7395398867278394
