,f1-score,precision,recall,support,accuracy
10s,0.5414492753623188,0.5075090016366612,0.5802544910179641,133600.0,0.5071432135728543
20s,0.4612068075476062,0.5144412813355076,0.4179565868263473,133600.0,0.5071432135728543
30s,0.5119019285481515,0.5010644627151326,0.5232185628742515,133600.0,0.5071432135728543
micro avg,0.5071432135728543,0.5071432135728543,0.5071432135728543,400800.0,0.5071432135728543
macro avg,0.5048526704860254,0.5076715818957671,0.5071432135728543,400800.0,0.5071432135728543
weighted avg,0.5048526704860256,0.5076715818957672,0.5071432135728543,400800.0,0.5071432135728543
