,f1-score,precision,recall,support,accuracy
F,0.6170678336980308,0.6211453744493393,0.6130434782608696,230.0,0.6195652173913043
M,0.6220302375809936,0.6180257510729614,0.6260869565217392,230.0,0.6195652173913043
macro avg,0.6195490356395121,0.6195855627611504,0.6195652173913044,460.0,0.6195652173913043
micro avg,0.6195652173913043,0.6195652173913043,0.6195652173913043,460.0,0.6195652173913043
weighted avg,0.6195490356395122,0.6195855627611504,0.6195652173913043,460.0,0.6195652173913043
