,f1-score,precision,recall,support,accuracy
Feminino,0.6878370281605752,0.6924004825090471,0.6833333333333333,840.0,0.7496395963479097
Masculino,0.7910148415563577,0.7875399361022364,0.7945205479452054,1241.0,0.7496395963479097
micro avg,0.7496395963479097,0.7496395963479097,0.7496395963479097,2081.0,0.7496395963479097
macro avg,0.7394259348584664,0.7399702093056417,0.7389269406392693,2081.0,0.7496395963479097
weighted avg,0.7493669015023177,0.7491366967854276,0.7496395963479097,2081.0,0.7496395963479097
