,f1-score,precision,recall,support,accuracy
a10-25,0.4875364195532535,0.3314260563380282,0.9216646266829865,817.0,0.32721338229294167
a26-40,0.0,0.0,0.0,817.0,0.32721338229294167
a40+,0.09839357429718876,0.2737430167597765,0.05997552019583843,817.0,0.32721338229294167
micro avg,0.32721338229294167,0.32721338229294167,0.32721338229294167,2451.0,0.32721338229294167
macro avg,0.19530999795014745,0.20172302436593492,0.32721338229294167,2451.0,0.32721338229294167
weighted avg,0.19530999795014742,0.2017230243659349,0.32721338229294167,2451.0,0.32721338229294167
