,f1-score,precision,recall,support,accuracy
10s,0.8919613176186159,0.8874022850270595,0.8965674362089915,6584.0,0.7982980381967
20s,0.7847403323150285,0.7585710169979832,0.8127797499614138,6479.0,0.7982980381967
30s,0.5422415879932219,0.6222222222222222,0.4804804804804805,2331.0,0.7982980381967
micro avg,0.7982980381967,0.7982980381967,0.7982980381967,15394.0,0.7982980381967
macro avg,0.739647745975622,0.7560651747490884,0.7299425555502953,15394.0,0.7982980381967
weighted avg,0.7938788534417458,0.7930257414413467,0.7982980381967,15394.0,0.7982980381967
