,f1-score,precision,recall,support,accuracy
no,0.5397727272727273,0.8050847457627118,0.405982905982906,234.0,0.6538461538461539
yes,0.7226027397260274,0.6028571428571429,0.9017094017094017,234.0,0.6538461538461539
micro avg,0.6538461538461539,0.6538461538461539,0.6538461538461539,468.0,0.6538461538461539
macro avg,0.6311877334993774,0.7039709443099273,0.6538461538461539,468.0,0.6538461538461539
weighted avg,0.6311877334993774,0.7039709443099273,0.6538461538461539,468.0,0.6538461538461539
