,f1-score,precision,recall,support,accuracy
f,0.03907556636764482,0.5160642570281124,0.020306573957016436,12656.0,0.6465126684937637
m,0.7834207189609679,0.6483550765740216,0.9895680027703229,23102.0,0.6465126684937637
micro avg,0.6465126684937637,0.6465126684937637,0.6465126684937637,35758.0,0.6465126684937637
macro avg,0.41124814266430637,0.582209666801067,0.5049372883636697,35758.0,0.6465126684937637
weighted avg,0.5199710782869622,0.6015327539560612,0.6465126684937637,35758.0,0.6465126684937637
