,f1-score,precision,recall,support,accuracy
macro avg,0.5194444444444445,0.5855392156862744,0.5399496336996337,346.0,0.6705202312138728
micro avg,0.6705202312138728,0.6705202312138728,0.6705202312138728,346.0,0.6705202312138728
no,0.25000000000000006,0.475,0.16964285714285715,112.0,0.6705202312138728
weighted avg,0.6144508670520231,0.6245154709282557,0.6705202312138728,346.0,0.6705202312138728
yes,0.7888888888888889,0.696078431372549,0.9102564102564102,234.0,0.6705202312138728
