,f1-score,precision,recall,support,accuracy
a18-20,0.6006825938566552,0.6197183098591549,0.5827814569536424,151.0,0.5617433414043583
a23-25,0.5095541401273884,0.48484848484848486,0.5369127516778524,149.0,0.5617433414043583
a28-61,0.5844748858447489,0.6037735849056604,0.5663716814159292,113.0,0.5617433414043583
micro avg,0.5617433414043583,0.5617433414043583,0.5617433414043583,413.0,0.5617433414043583
macro avg,0.5649038732762642,0.5694467932044334,0.5620219633491413,413.0,0.5617433414043583
weighted avg,0.5633711880188679,0.5666980729430902,0.5617433414043583,413.0,0.5617433414043583
