,f1-score,precision,recall,support,accuracy
a18-20,0.0,0.0,0.0,151.0,0.36077481840193704
a23-25,0.5302491103202847,0.36077481840193704,1.0,149.0,0.36077481840193704
a28-61,0.0,0.0,0.0,113.0,0.36077481840193704
micro avg,0.3607748184019371,0.36077481840193704,0.36077481840193704,413.0,0.36077481840193704
macro avg,0.17674970344009489,0.12025827280064567,0.3333333333333333,413.0,0.36077481840193704
weighted avg,0.1913005264835894,0.13015846959295066,0.36077481840193704,413.0,0.36077481840193704
