,f1-score,precision,recall,support,accuracy
centro,0.6134650543670014,0.6049085963691568,0.6222670484122853,15368.0,0.6029672045809474
nordeste,0.6450496635693688,0.6353995707612675,0.6549973971889641,15368.0,0.6029672045809474
norte,0.6468649179408051,0.7014755095832066,0.6001431546069755,15368.0,0.6029672045809474
sudeste,0.521832884097035,0.4834091665741871,0.566892243623113,15368.0,0.6029672045809474
sul,0.5967264436655664,0.6254369070547114,0.5705361790733993,15368.0,0.6029672045809474
micro avg,0.6029672045809474,0.6029672045809474,0.6029672045809474,76840.0,0.6029672045809474
macro avg,0.6047877927279554,0.6101259500685059,0.6029672045809475,76840.0,0.6029672045809474
weighted avg,0.6047877927279554,0.6101259500685058,0.6029672045809474,76840.0,0.6029672045809474
