,f1-score,precision,recall,support,accuracy
Básico + Superior incompleto,0.44525547445255476,0.4066666666666667,0.49193548387096775,124.0,0.3736559139784946
Pós-graduação andamento ou completo,0.3745019920318725,0.3700787401574803,0.3790322580645161,124.0,0.3736559139784946
Superior completo,0.2831050228310502,0.3263157894736842,0.25,124.0,0.3736559139784946
macro avg,0.3676208297718258,0.36768706543261037,0.3736559139784947,372.0,0.3736559139784946
micro avg,0.3736559139784946,0.3736559139784946,0.3736559139784946,372.0,0.3736559139784946
weighted avg,0.3676208297718258,0.3676870654326104,0.3736559139784946,372.0,0.3736559139784946
