,f1-score,precision,recall,support,accuracy
r12,0.0,0.0,0.0,175.0,0.22443181818181818
r3,0.3665893271461717,0.22443181818181818,1.0,79.0,0.22443181818181818
r45,0.0,0.0,0.0,98.0,0.22443181818181818
micro avg,0.22443181818181818,0.22443181818181818,0.22443181818181818,352.0,0.22443181818181818
macro avg,0.12219644238205724,0.07481060606060606,0.3333333333333333,352.0,0.22443181818181818
weighted avg,0.08227430921746468,0.050369641012396695,0.22443181818181818,352.0,0.22443181818181818
