,f1-score,precision,recall,support,accuracy
10s,0.2022047943178455,0.2779698942229455,0.1588953488372093,17200.0,0.618592561284869
20s,0.5394478639770858,0.565321241537872,0.5158391608391608,85800.0,0.618592561284869
30s,0.7045356248980778,0.6692371933889195,0.7437649700598803,133600.0,0.618592561284869
micro avg,0.618592561284869,0.618592561284869,0.618592561284869,236600.0,0.618592561284869
macro avg,0.48206276106433626,0.504176109716579,0.47283315991208347,236600.0,0.618592561284869
weighted avg,0.608150924251412,0.6031096100648509,0.618592561284869,236600.0,0.618592561284869
