,f1-score,precision,recall,support,accuracy
a18-20,0.5229681978798586,0.5606060606060606,0.4900662251655629,151.0,0.5562913907284768
a23-25,0.5133333333333334,0.5167785234899329,0.5099337748344371,151.0,0.5562913907284768
a28-61,0.6253869969040248,0.5872093023255814,0.6688741721854304,151.0,0.5562913907284768
micro avg,0.5562913907284768,0.5562913907284768,0.5562913907284768,453.0,0.5562913907284768
macro avg,0.5538961760390723,0.5548646288071916,0.5562913907284769,453.0,0.5562913907284768
weighted avg,0.5538961760390723,0.5548646288071916,0.5562913907284768,453.0,0.5562913907284768
