,f1-score,precision,recall,support,accuracy
Básico,0.3537803138373751,0.38153846153846155,0.32978723404255317,376.0,0.35970744680851063
Pós-graduado,0.3587301587301587,0.4448818897637795,0.300531914893617,376.0,0.35970744680851063
Superior Completo,0.37259615384615385,0.3399122807017544,0.4122340425531915,376.0,0.35970744680851063
Superior Incompleto,0.35266272189349107,0.31769722814498935,0.3962765957446808,376.0,0.35970744680851063
macro avg,0.3594423370767947,0.37100746503724624,0.3597074468085106,1504.0,0.35970744680851063
micro avg,0.35970744680851063,0.35970744680851063,0.35970744680851063,1504.0,0.35970744680851063
weighted avg,0.3594423370767947,0.3710074650372462,0.35970744680851063,1504.0,0.35970744680851063
