,f1-score,precision,recall,support,accuracy
female,0.5711229946524065,0.5680851063829787,0.5741935483870968,465.0,0.5688172043010753
male,0.5664864864864866,0.5695652173913044,0.5634408602150538,465.0,0.5688172043010753
micro avg,0.5688172043010753,0.5688172043010753,0.5688172043010753,930.0,0.5688172043010753
macro avg,0.5688047405694465,0.5688251618871416,0.5688172043010753,930.0,0.5688172043010753
weighted avg,0.5688047405694465,0.5688251618871415,0.5688172043010753,930.0,0.5688172043010753
