,f1-score,precision,recall,support,accuracy
macro avg,0.5811659848042081,0.5812203142126415,0.5811965811965811,468.0,0.5811965811965812
micro avg,0.5811965811965812,0.5811965811965812,0.5811965811965812,468.0,0.5811965811965812
no,0.5847457627118645,0.5798319327731093,0.5897435897435898,234.0,0.5811965811965812
weighted avg,0.5811659848042081,0.5812203142126415,0.5811965811965812,468.0,0.5811965811965812
yes,0.5775862068965517,0.5826086956521739,0.5726495726495726,234.0,0.5811965811965812
