,f1-score,precision,recall,support,accuracy
CO,0.24325420694092798,0.2842432167374959,0.21259688500941343,40899.0,0.2800850876549549
N,0.25665673618007284,0.2799052734939063,0.23697400914447786,40899.0,0.2800850876549549
NE,0.25577954503421485,0.24256242737815972,0.2705200616151984,40899.0,0.2800850876549549
S,0.2589585858354868,0.24321828217960006,0.2768771852612533,40899.0,0.2800850876549549
SE,0.3749971592845942,0.3502876430254527,0.4034572972444314,40899.0,0.2800850876549549
macro avg,0.2779292466550593,0.28004336856292295,0.2800850876549549,204495.0,0.2800850876549549
micro avg,0.2800850876549549,0.2800850876549549,0.2800850876549549,204495.0,0.2800850876549549
weighted avg,0.27792924665505936,0.28004336856292295,0.2800850876549549,204495.0,0.2800850876549549
