,f1-score,precision,recall,support,accuracy
macro avg,0.6649243080090784,0.6917373095676451,0.6730769230769231,468.0,0.6730769230769231
micro avg,0.6730769230769231,0.6730769230769231,0.6730769230769231,468.0,0.6730769230769231
no,0.6126582278481013,0.7515527950310559,0.5170940170940171,234.0,0.6730769230769231
weighted avg,0.6649243080090784,0.6917373095676452,0.6730769230769231,468.0,0.6730769230769231
yes,0.7171903881700555,0.6319218241042345,0.8290598290598291,234.0,0.6730769230769231
