,f1-score,precision,recall,support,accuracy
p12,0.5019157088122606,0.33589743589743587,0.9924242424242424,132.0,0.33585858585858586
p3,0.0,0.0,0.0,132.0,0.33585858585858586
p45,0.028985507246376812,0.3333333333333333,0.015151515151515152,132.0,0.33585858585858586
micro avg,0.33585858585858586,0.33585858585858586,0.33585858585858586,396.0,0.33585858585858586
macro avg,0.17696707201954578,0.22307692307692306,0.33585858585858586,396.0,0.33585858585858586
weighted avg,0.17696707201954576,0.22307692307692306,0.33585858585858586,396.0,0.33585858585858586
