,f1-score,precision,recall,support,accuracy
16-20,0.5309639203015616,0.41117597998331945,0.7492401215805471,1316.0,0.45871327254305977
35-60,0.5524126455906821,0.6102941176470589,0.5045592705167173,1316.0,0.45871327254305977
a21-30,0.1811023622047244,0.3484848484848485,0.12234042553191489,1316.0,0.45871327254305977
macro avg,0.42149297603232266,0.45665164870507563,0.45871327254305977,3948.0,0.45871327254305977
micro avg,0.45871327254305977,0.45871327254305977,0.45871327254305977,3948.0,0.45871327254305977
weighted avg,0.4214929760323227,0.45665164870507563,0.45871327254305977,3948.0,0.45871327254305977
