,f1-score,precision,recall,support,accuracy
Básico,0.2975206611570248,0.3930131004366812,0.2393617021276596,376.0,0.30851063829787234
Pós-graduado,0.36670687575392036,0.3355408388520971,0.40425531914893614,376.0,0.30851063829787234
Superior Completo,0.329938900203666,0.26732673267326734,0.4308510638297872,376.0,0.30851063829787234
Superior Incompleto,0.20270270270270271,0.2777777777777778,0.1595744680851064,376.0,0.30851063829787234
macro avg,0.2992172849543285,0.31841461243495583,0.3085106382978723,1504.0,0.30851063829787234
micro avg,0.30851063829787234,0.30851063829787234,0.30851063829787234,1504.0,0.30851063829787234
weighted avg,0.2992172849543284,0.3184146124349559,0.30851063829787234,1504.0,0.30851063829787234
