,f1-score,precision,recall,support,accuracy
F,0.42985074626865677,0.6857142857142857,0.3130434782608696,230.0,0.5847826086956521
M,0.6735042735042736,0.5549295774647888,0.8565217391304348,230.0,0.5847826086956521
macro avg,0.5516775098864651,0.6203219315895372,0.5847826086956522,460.0,0.5847826086956521
micro avg,0.5847826086956521,0.5847826086956521,0.5847826086956521,460.0,0.5847826086956521
weighted avg,0.5516775098864651,0.6203219315895373,0.5847826086956521,460.0,0.5847826086956521
