,f1-score,precision,recall,support,accuracy
Feminino,0.6267605633802816,0.7946428571428571,0.5174418604651163,172.0,0.7458033573141487
Masculino,0.8072727272727273,0.7278688524590164,0.9061224489795918,245.0,0.7458033573141487
micro avg,0.7458033573141487,0.7458033573141487,0.7458033573141487,417.0,0.7458033573141487
macro avg,0.7170166453265044,0.7612558548009367,0.7117821547223541,417.0,0.7458033573141487
weighted avg,0.7328168707031812,0.7554111277722553,0.7458033573141487,417.0,0.7458033573141487
