,f1-score,precision,recall,support,accuracy
a0-23,0.25396825396825395,0.3870967741935484,0.1889763779527559,127.0,0.38320209973753283
a24-30,0.36241610738255037,0.3157894736842105,0.4251968503937008,127.0,0.38320209973753283
a31-99,0.49454545454545457,0.4594594594594595,0.5354330708661418,127.0,0.38320209973753283
micro avg,0.38320209973753283,0.38320209973753283,0.38320209973753283,381.0,0.38320209973753283
macro avg,0.3703099386320863,0.3874485691124061,0.3832020997375329,381.0,0.38320209973753283
weighted avg,0.37030993863208633,0.3874485691124061,0.38320209973753283,381.0,0.38320209973753283
