,f1-score,precision,recall,support,accuracy
female,0.880085653104925,0.8763326226012793,0.8838709677419355,465.0,0.8625766871165644
male,0.839080459770115,0.8439306358381503,0.8342857142857143,350.0,0.8625766871165644
micro avg,0.8625766871165644,0.8625766871165644,0.8625766871165644,815.0,0.8625766871165644
macro avg,0.85958305643752,0.8601316292197148,0.859078341013825,815.0,0.8625766871165644
weighted avg,0.8624760608752519,0.8624176589606717,0.8625766871165644,815.0,0.8625766871165644
