,f1-score,precision,recall,support,accuracy
female,0.0,0.0,0.0,5005.0,0.5
macro avg,0.3333333333333333,0.25,0.5,10010.0,0.5
male,0.6666666666666666,0.5,1.0,5005.0,0.5
micro avg,0.5,0.5,0.5,10010.0,0.5
weighted avg,0.3333333333333333,0.25,0.5,10010.0,0.5
