,f1-score,precision,recall,support,accuracy
macro avg,0.32112112112112107,0.32902454082420124,0.3400479777598422,346.0,0.33815028901734107
micro avg,0.33815028901734107,0.33815028901734107,0.33815028901734107,346.0,0.33815028901734107
r0,0.33333333333333326,0.2727272727272727,0.42857142857142855,84.0,0.33815028901734107
r12,0.41891891891891886,0.40789473684210525,0.4305555555555556,144.0,0.33815028901734107
r34,0.21111111111111114,0.3064516129032258,0.16101694915254236,118.0,0.33815028901734107
weighted avg,0.32727004461108505,0.3404833044420078,0.33815028901734107,346.0,0.33815028901734107
