,f1-score,precision,recall,support,roc,accuracy
p12,0.6351931330472103,0.6115702479338843,0.6607142857142857,112.0,0.7722166331321262,0.5476923076923077
p3,0.5301204819277109,0.515625,0.5454545454545454,121.0,0.6660994976502999,0.5476923076923077
p45,0.45238095238095233,0.5,0.41304347826086957,92.0,0.6873483858928904,0.5476923076923077
micro avg,0.5476923076923077,0.5476923076923077,0.5476923076923077,325.0,0.7111010210695012,0.5476923076923077
macro avg,0.5392315224519578,0.5423984159779615,0.5397374364765669,325.0,0.7111010210695012,0.5476923076923077
weighted avg,0.5443238671802714,0.5442661315956769,0.5476923076923077,325.0,0.7111010210695012,0.5476923076923077
