acc,cm,dataset,f1,n,params,task,tunning,v,embeddings,lang,loss,val_loss
0.3920682730923695,"[[   0   85 1243]
 [   0  415  913]
 [   0  181 1147]]",smscorpus,0.3028327467732568,20.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'pool_size': [3, 3, 3], 'embedding_dim': 100, 'optimizer': None, 'batch_size': 2, 'strides': [1], 'max_num_words': 10000, 'features_maps': [50, 50, 50], 'n_classes': 3, 'kernel_size': [2, 3, 4], 'max_seq_length': 200, 'epochs': 100}",age,test channels,_grid,nilc-fasttext-100dim,en,1.0292943106837562,1.0307859908601251
0.3333333333333333,"[[   0    0 1339]
 [   0    0 1339]
 [   0    0 1339]]",smscorpus,0.16666666666666666,21.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'pool_size': [3, 3, 3], 'embedding_dim': 100, 'optimizer': None, 'batch_size': 2, 'strides': [1], 'max_num_words': 10000, 'features_maps': [50, 50, 50], 'n_classes': 3, 'kernel_size': [2, 3, 4], 'max_seq_length': 50, 'epochs': 100}",age,test channels,_grid,nilc-fasttext-100dim,en,1.0992870498000338,1.0986167589823406
0.4557620817843866,"[[947 106 292]
 [424 504 417]
 [813 144 388]]",smscorpus,0.4448989819856217,22.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'pool_size': [3, 3, 3], 'embedding_dim': 100, 'optimizer': None, 'batch_size': 2, 'strides': [1], 'max_num_words': 4306, 'features_maps': [50, 50, 50], 'n_classes': 3, 'kernel_size': [2, 3, 4], 'max_seq_length': 200, 'epochs': 100}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9525979968123748,1.0355832132120286
0.4587132725430598,"[[986 200 130]
 [481 664 171]
 [931 224 161]]",smscorpus,0.42149297603232266,23.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'pool_size': [3, 3, 3], 'embedding_dim': 100, 'optimizer': None, 'batch_size': 2, 'strides': [1], 'max_num_words': 4386, 'features_maps': [50, 50, 50], 'n_classes': 3, 'kernel_size': [2, 3, 4], 'max_seq_length': 50, 'epochs': 100}",age,test channels,_grid,nilc-fasttext-100dim,en,1.0307006825526757,0.9562821645736694
0.5937682003494467,"[[1185  532]
 [ 863  854]]",smscorpus,0.589958567277779,0.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 1000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6619295602011216,0.6805584408681501
0.5,"[[   0 1744]
 [   0 1744]]",smscorpus,0.3333333333333333,1.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 1000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6936080424429286,0.6931625381112099
0.5,"[[   0 1725]
 [   0 1725]]",smscorpus,0.3333333333333333,2.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 10000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6934797806838124,0.6931479180479325
0.6127819548872181,"[[ 580 1149]
 [ 190 1539]]",smscorpus,0.5805193709813562,3.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 10000}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6597000465882964,0.6540056003843036
0.5,"[[1735    0]
 [1735    0]]",smscorpus,0.3333333333333333,4.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 200, 'dense_units': [128], 'epochs': 100, 'max_num_words': 4409}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.6936863059382284,0.6931532831943553
0.6106628242074928,"[[ 622 1113]
 [ 238 1497]]",smscorpus,0.5842256619018161,5.0,"{'embedding_dim': 100, 'dropout_rate': 0.2, 'batch_size': 2, 'n_classes': 2, 'pool_size': [3, 3, 3], 'optimizer': None, 'features_maps': [10, 10], 'kernel_size': [2, 3], 'strides': [1], 'max_seq_length': 50, 'dense_units': [128], 'epochs': 100, 'max_num_words': 4466}",gender,test channels,_grid,nilc-fasttext-100dim,en,0.660659056767071,0.6375975292849253
