,f1-score,precision,recall,support,accuracy
a18-20,0.5866666666666668,0.5906040268456376,0.5827814569536424,151.0,0.5739514348785872
a23-25,0.5046728971962616,0.4764705882352941,0.5364238410596026,151.0,0.5739514348785872
a28-61,0.6385964912280702,0.6791044776119403,0.6026490066225165,151.0,0.5739514348785872
micro avg,0.5739514348785872,0.5739514348785872,0.5739514348785872,453.0,0.5739514348785872
macro avg,0.5766453516969995,0.5820596975642908,0.5739514348785871,453.0,0.5739514348785872
weighted avg,0.5766453516969995,0.5820596975642907,0.5739514348785872,453.0,0.5739514348785872
