,f1-score,precision,recall,support,accuracy
Feminino,0.5691699604743082,0.6792452830188679,0.4897959183673469,588.0,0.6292517006802721
Masculino,0.6746268656716417,0.601063829787234,0.7687074829931972,588.0,0.6292517006802721
micro avg,0.6292517006802721,0.6292517006802721,0.6292517006802721,1176.0,0.6292517006802721
macro avg,0.621898413072975,0.640154556403051,0.629251700680272,1176.0,0.6292517006802721
weighted avg,0.621898413072975,0.640154556403051,0.6292517006802721,1176.0,0.6292517006802721
