,f1-score,precision,recall,support,accuracy
a18-20,0.21719457013574658,0.34285714285714286,0.15894039735099338,151.0,0.33995584988962474
a23-25,0.45637583892617445,0.34459459459459457,0.6754966887417219,151.0,0.33995584988962474
a28-61,0.23529411764705885,0.3218390804597701,0.18543046357615894,151.0,0.33995584988962474
micro avg,0.33995584988962474,0.33995584988962474,0.33995584988962474,453.0,0.33995584988962474
macro avg,0.3029548422363266,0.33643027263716924,0.33995584988962474,453.0,0.33995584988962474
weighted avg,0.3029548422363266,0.3364302726371692,0.33995584988962474,453.0,0.33995584988962474
