,f1-score,precision,recall,support,accuracy
macro avg,0.3065786532739097,0.33631771654595505,0.34108527131782945,387.0,0.34108527131782945
micro avg,0.34108527131782945,0.34108527131782945,0.34108527131782945,387.0,0.34108527131782945
s012,0.23000000000000004,0.323943661971831,0.17829457364341086,129.0,0.34108527131782945
s3,0.23350253807106602,0.3382352941176471,0.17829457364341086,129.0,0.34108527131782945
s4,0.45623342175066317,0.3467741935483871,0.6666666666666666,129.0,0.34108527131782945
weighted avg,0.30657865327390976,0.3363177165459551,0.34108527131782945,387.0,0.34108527131782945
