,f1-score,precision,recall,support,accuracy
academic,0.4372916909451113,0.41439173071826135,0.46287067646913704,20267.0,0.38445502541076626
macro avg,0.3835727680589924,0.3852122135580099,0.38445502541076626,81068.0,0.38445502541076626
micro avg,0.38445502541076626,0.38445502541076626,0.38445502541076626,81068.0,0.38445502541076626
private,0.3239348970799425,0.3145539906103286,0.3338925346622588,20267.0,0.38445502541076626
public,0.41479250499913595,0.4150691699604743,0.4145162086149899,20267.0,0.38445502541076626
self,0.35827197921177995,0.39683396294297535,0.32654068189667934,20267.0,0.38445502541076626
weighted avg,0.38357276805899243,0.38521221355800994,0.38445502541076626,81068.0,0.38445502541076626
