,f1-score,precision,recall,support,accuracy
female,0.5826350537723707,0.5725781441279687,0.5930515638207946,118300.0,0.5751732882502113
male,0.5674398588458063,0.577960901201017,0.5572950126796281,118300.0,0.5751732882502113
micro avg,0.5751732882502113,0.5751732882502113,0.5751732882502113,236600.0,0.5751732882502113
macro avg,0.5750374563090885,0.5752695226644928,0.5751732882502114,236600.0,0.5751732882502113
weighted avg,0.5750374563090885,0.5752695226644928,0.5751732882502113,236600.0,0.5751732882502113
