,f1-score,precision,recall,support,accuracy
r12,0.5507246376811594,0.4318181818181818,0.76,175.0,0.48
r3,0.22222222222222227,0.4406779661016949,0.14857142857142858,175.0,0.48
r45,0.5585585585585585,0.5886075949367089,0.5314285714285715,175.0,0.48
micro avg,0.48,0.48,0.48,525.0,0.48
macro avg,0.4438351394873134,0.4870345809521952,0.48,525.0,0.48
weighted avg,0.44383513948731335,0.48703458095219515,0.48,525.0,0.48
