,f1-score,precision,recall,support,accuracy
F,0.47252747252747257,0.6515151515151515,0.3706896551724138,116.0,0.7225433526011561
M,0.8117647058823529,0.7392857142857143,0.9,230.0,0.7225433526011561
micro avg,0.7225433526011561,0.7225433526011561,0.7225433526011561,346.0,0.7225433526011561
macro avg,0.6421460892049128,0.6954004329004329,0.6353448275862069,346.0,0.7225433526011561
weighted avg,0.6980319918096185,0.7098597452643697,0.7225433526011561,346.0,0.7225433526011561
