acc,cm,dataset,f1,n,params,task,tunning,v,embeddings,lang,loss,val_loss
0.5055281110326982,"[[1435  891  508]
 [ 496  886 1452]
 [  19  838 1977]]",pan13,0.5030248940185628,25.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [10, 10, 10], 'n_classes': 3, 'max_seq_length': 416, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9292745717103574,0.8671132943234259
0.4705675008812126,"[[1401 1325  111]
 [ 695 1819  323]
 [ 108 1944  785]]",pan13,0.4673255301442689,26.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [10, 10, 10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9487807374647241,0.8774463348480052
0.5224905303030303,"[[1184 1172  460]
 [ 360 1064 1392]
 [  10  640 2166]]",pan13,0.5165412844110053,27.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [10, 10, 10], 'n_classes': 3, 'max_seq_length': 407, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9099420015609144,0.9299798699342496
0.5182412358882947,"[[2460  145  200]
 [1553  630  622]
 [1175  359 1271]]",pan13,0.4848013599014032,28.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [10, 10, 10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 70018, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,1.088626267514211,0.9876541063530206
0.5531279847182426,"[[1799  796  197]
 [ 576 1482  734]
 [  56 1384 1352]]",pan13,0.5603113613590688,29.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [10, 10, 10], 'n_classes': 3, 'max_seq_length': 414, 'embedding_dim': 100, 'max_num_words': 70343, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9790649746579704,0.9305951053127997
0.5797614830558507,"[[2093  400  330]
 [ 915  899 1009]
 [ 238  667 1918]]",pan13,0.5653664984171829,30.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [50, 50, 50], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.954751368871138,0.9394941612970916
0.5603780189009451,"[[2084  465  308]
 [ 823  892 1142]
 [ 112  918 1827]]",pan13,0.5508816504343704,31.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [50, 50, 50], 'n_classes': 3, 'max_seq_length': 418, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9291900427254858,0.9235785005184319
0.5962290999644255,"[[2137  376  298]
 [ 858 1003  950]
 [ 232  691 1888]]",pan13,0.5845912084621281,32.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [50, 50, 50], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9687183419416994,0.9424803950200696
0.5477871939736346,"[[1486 1116  230]
 [ 504 1518  810]
 [  27 1155 1650]]",pan13,0.5563534819895883,33.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [50, 50, 50], 'n_classes': 3, 'max_seq_length': 407, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8710335045379863,0.9702152582732114
0.5932525540508434,"[[1749  689  368]
 [ 599 1114 1093]
 [  57  618 2131]]",pan13,0.5878887683665545,34.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [50, 50, 50], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 71357, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8928859680456889,0.8868407852165702
0.6051170649287956,"[[2018  448  296]
 [ 608 1009 1145]
 [  62  713 1987]]",pan13,0.5972394429416711,35.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [7, 8, 9], 'features_maps': [50, 50, 50], 'n_classes': 3, 'max_seq_length': 411, 'embedding_dim': 100, 'max_num_words': 71519, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,1.0881494144622736,0.8988095523996485
0.5170115748860049,"[[1893  638  320]
 [ 788 1112  951]
 [ 149 1285 1417]]",pan13,0.5186408010188795,36.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9435596620235882,0.9293372542363744
0.5312939521800282,"[[1192  869  783]
 [ 388  930 1526]
 [  16  417 2411]]",pan13,0.5140064198280463,37.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 412, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9159524292789782,0.8638708516419362
0.5285815102328864,"[[1126  742  966]
 [ 368 1033 1433]
 [  48  451 2335]]",pan13,0.5133325017942926,38.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9383386715958548,0.9272014043367912
0.5608333333333333,"[[2011  126  663]
 [ 683  115 2002]
 [ 107  108 2585]]",pan13,0.4777870469750639,39.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 412, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.903268148802388,0.8302932394737447
0.5026661926768574,"[[1067 1027  719]
 [ 324  787 1702]
 [  30  395 2388]]",pan13,0.481347751091114,40.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 70116, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9567522851219378,0.9220179043470956
0.5232937339855579,"[[1532  557  773]
 [ 555  275 2032]
 [  64  112 2686]]",pan13,0.4662805846130567,41.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 415, 'embedding_dim': 100, 'max_num_words': 69729, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9366915787758948,0.8663235233982963
0.5506172839506173,"[[1993   72  770]
 [ 742   77 2016]
 [ 121  101 2613]]",pan13,0.4616695200640895,42.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9011581551654034,0.8440756453244899
0.6136283807516684,"[[2075  435  337]
 [ 738  947 1162]
 [  67  561 2219]]",pan13,0.5986846395519939,43.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 411, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9063447090616988,0.8484501435196019
0.5816714150047484,"[[1630  663  515]
 [ 556  803 1449]
 [  10  331 2467]]",pan13,0.5606053428555448,44.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.908045348262132,0.8571503165007477
0.6107193229901271,"[[2244  327  265]
 [ 828 1084  924]
 [ 133  835 1868]]",pan13,0.6011665220494669,45.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 418, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8722222454153487,0.8439267649566202
0.5958260869565217,"[[1780  762  333]
 [ 659 1318  898]
 [  28  806 2041]]",pan13,0.5960134315622918,46.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 70470, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8781737834768756,0.872414401490173
0.5774185992035605,"[[2017  233  596]
 [ 661  290 1895]
 [  35  188 2623]]",pan13,0.5159246893526827,47.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 411, 'embedding_dim': 100, 'max_num_words': 72270, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.87890605334621,0.8644022101516923
0.4583036350677121,"[[2480  108  218]
 [2075  109  622]
 [1372  165 1269]]",pan13,0.3842401576382215,48.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,1.0500592808242843,1.0586675297852721
0.5559465165376496,"[[1806  361  675]
 [ 671  236 1935]
 [  41  103 2698]]",pan13,0.489741510962334,49.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 412, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9541916069270514,0.9171424160222996
0.4043079096045198,"[[2420  408    4]
 [1819 1010    3]
 [2408  419    5]]",pan13,0.31558646035530485,50.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,1.0838281916572756,1.0294997596240545
0.4261168384879725,"[[ 370 1405 1038]
 [  91  468 2254]
 [   0   55 2758]]",pan13,0.348604182528433,51.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 408, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9588410687477329,0.9189219929652128
0.5268361581920904,"[[2090  531  211]
 [1119 1059  654]
 [ 854  651 1327]]",pan13,0.5173350565487752,52.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 71441, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,1.0284678867233028,1.0314103889079829
0.5451524860567224,"[[1527 1095  187]
 [ 454 1602  753]
 [  21 1323 1465]]",pan13,0.5553064785128445,53.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [10], 'n_classes': 3, 'max_seq_length': 415, 'embedding_dim': 100, 'max_num_words': 70396, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9358763256681164,0.9498967044611476
0.4101382488479263,"[[  59 1748 1014]
 [  17  722 2082]
 [   0  131 2690]]",pan13,0.3107089323611567,54.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9492116475520676,0.8932908658103231
0.5003571428571428,"[[1208 1187  405]
 [ 363 1644  793]
 [   5 1444 1351]]",pan13,0.5073261689366326,55.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 417, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9616607812945238,0.8847228713046396
0.5601570867547304,"[[1725  735  341]
 [ 599 1284  918]
 [ 149  954 1698]]",pan13,0.5628976349679405,56.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9732985125236692,0.9295166248366946
0.5398655139289145,"[[1912  719  145]
 [ 666 1475  635]
 [ 105 1562 1109]]",pan13,0.5425242986891982,57.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 418, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9308153943961891,0.8645716442260891
0.5411209439528024,"[[1743  827  255]
 [ 645 1248  932]
 [ 111 1119 1595]]",pan13,0.5461297888556397,58.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 68698, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9315551875151842,0.8873524496772073
0.5602437880918893,"[[1734  880  230]
 [ 626 1360  858]
 [  66 1092 1686]]",pan13,0.5662308743488854,59.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [8], 'features_maps': [50], 'n_classes': 3, 'max_seq_length': 412, 'embedding_dim': 100, 'max_num_words': 68652, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9302518858447354,0.9364971344669659
0.5664434261543885,"[[1951  526  360]
 [ 762  961 1114]
 [ 159  769 1909]]",pan13,0.5582297687491264,60.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3, 4], 'features_maps': [10, 10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9298789280224471,0.8946986388771129
0.5631250735380633,"[[2054  105  674]
 [ 786  131 1916]
 [ 129  103 2601]]",pan13,0.4796448426956068,61.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3, 4], 'features_maps': [10, 10], 'n_classes': 3, 'max_seq_length': 410, 'embedding_dim': 100, 'max_num_words': 1000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8826778879904731,0.8868529556275216
0.5485986881335718,"[[1983  478  334]
 [ 807  839 1149]
 [ 182  835 1778]]",pan13,0.5380292155050092,62.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3, 4], 'features_maps': [10, 10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.909955657284663,0.8970885767677619
0.5926193921852387,"[[1968  386  410]
 [ 673  807 1284]
 [  76  549 2139]]",pan13,0.5749275977996751,63.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3, 4], 'features_maps': [10, 10], 'n_classes': 3, 'max_seq_length': 416, 'embedding_dim': 100, 'max_num_words': 10000, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8960735718304988,0.8594104190318905
0.53737658674189,"[[1250 1347  239]
 [ 411 1614  811]
 [  25 1103 1708]]",pan13,0.5437776931422186,64.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3, 4], 'features_maps': [10, 10], 'n_classes': 3, 'max_seq_length': 200, 'embedding_dim': 100, 'max_num_words': 69965, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9125122673285088,0.8226941833485207
0.5614724803431023,"[[1978  630  190]
 [ 638 1407  753]
 [  50 1420 1328]]",pan13,0.5659536778843866,65.0,"{'dropout_rate': 0.2, 'dense_units': [128], 'epochs': 100, 'kernel_size': [3, 4], 'features_maps': [10, 10], 'n_classes': 3, 'max_seq_length': 412, 'embedding_dim': 100, 'max_num_words': 70653, 'optimizer': None, 'strides': [1], 'batch_size': 2, 'pool_size': [3, 3, 3]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8901879673751208,0.8729232809535359
0.5576968831786819,"[[ 716  443  242]
 [ 227  437  737]
 [   3  207 1191]]",pan13,0.5428222744888374,0.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 1000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.90997257905678,0.8644222754078943
0.5617977528089888,"[[1017  210  197]
 [ 351  335  738]
 [  39  337 1048]]",pan13,0.5414081433060226,1.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 1000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 414, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9226304025097599,0.8934742130005537
0.5924617196702002,"[[ 801  439  175]
 [ 299  541  575]
 [  24  218 1173]]",pan13,0.5826188520802534,2.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 10000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9071295068154928,0.8582307862383979
0.567090395480226,"[[ 919  216  281]
 [ 305  281  830]
 [  11  196 1209]]",pan13,0.5356721838817272,3.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 10000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 410, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.89255871938543,0.8532032539930057
0.5420494699646643,"[[ 565  643  207]
 [ 202  706  507]
 [  10  375 1030]]",pan13,0.5391469434726716,4.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 48102, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8873686085386974,0.860709995587111
0.4864354800660533,"[[ 817  537   59]
 [ 301  979  133]
 [  62 1085  266]]",pan13,0.46743025621487266,5.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 47823, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 410, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8789585450579845,1.007429093377203
0.600667143197522,"[[1148  148  103]
 [ 445  578  376]
 [ 102  502  795]]",pan13,0.5923214629833429,6.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 1000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8477209480775959,0.8399567993092926
0.5943352059925093,"[[995 313 116]
 [360 663 401]
 [ 14 529 881]]",pan13,0.5965298779658118,7.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 1000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 410, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8430211268902935,0.7987602902783288
0.5535168195718655,"[[ 773  437  207]
 [ 326  514  577]
 [  41  310 1066]]",pan13,0.5470232707809658,8.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 10000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.9036799289570809,0.9102687311356694
0.6251508568670046,"[[1017  210  154]
 [ 301  462  618]
 [  10  260 1111]]",pan13,0.610357187320378,9.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 10000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 415, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8368351334019711,0.7997927888207239
0.5929078014184397,"[[1022  255  133]
 [ 408  524  478]
 [  44  404  962]]",pan13,0.5859637302331494,10.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 47819, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8622505709255148,0.8072510839927765
0.557442793111583,"[[ 818  305  290]
 [ 283  252  878]
 [   5  115 1293]]",pan13,0.5195725985062032,11.0,"{'batch_size': 2, 'kernel_size': [2, 3], 'features_maps': [50, 50], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 49589, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 403, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8410312448490679,0.9154369319262712
0.54632972322503,"[[971 256 158]
 [391 496 498]
 [101 481 803]]",pan13,0.5418316113059769,12.0,"{'batch_size': 2, 'kernel_size': [2, 3, 4], 'features_maps': [10, 10, 10], 'epochs': 100, 'embedding_dim': 100, 'max_num_words': 1000, 'n_classes': 3, 'optimizer': None, 'pool_size': [3, 3, 3], 'dropout_rate': 0.2, 'strides': [1], 'max_seq_length': 200, 'dense_units': [128]}",age,test channels,_grid,nilc-fasttext-100dim,en,0.8869590689881186,0.8575889431793271
