,f1-score,precision,recall,support,accuracy
Básico,0.09876543209876543,0.21818181818181817,0.06382978723404255,376.0,0.25199468085106386
Pós-graduado,0.14122137404580154,0.25,0.09840425531914894,376.0,0.25199468085106386
Superior Completo,0.32974910394265233,0.24864864864864866,0.48936170212765956,376.0,0.25199468085106386
Superior Incompleto,0.30385487528344673,0.2648221343873518,0.35638297872340424,376.0,0.25199468085106386
macro avg,0.21839769634266648,0.24541315030445465,0.2519946808510638,1504.0,0.25199468085106386
micro avg,0.25199468085106386,0.25199468085106386,0.25199468085106386,1504.0,0.25199468085106386
weighted avg,0.2183976963426665,0.24541315030445462,0.25199468085106386,1504.0,0.25199468085106386
