,f1-score,precision,recall,support,accuracy
macro avg,0.313880086454702,0.3400424148314006,0.3409090909090909,396.0,0.3409090909090909
micro avg,0.3409090909090909,0.3409090909090909,0.3409090909090909,396.0,0.3409090909090909
p12,0.25365853658536586,0.3561643835616438,0.19696969696969696,132.0,0.3409090909090909
p3,0.24413145539906103,0.32098765432098764,0.19696969696969696,132.0,0.3409090909090909
p45,0.4438502673796792,0.34297520661157027,0.6287878787878788,132.0,0.3409090909090909
weighted avg,0.313880086454702,0.3400424148314006,0.3409090909090909,396.0,0.3409090909090909
