,f1-score,precision,recall,support,accuracy
Básico,0.39655172413793105,0.43125,0.3670212765957447,376.0,0.3617021276595745
Pós-graduado,0.4051282051282052,0.3910891089108911,0.42021276595744683,376.0,0.3617021276595745
Superior Completo,0.3055555555555555,0.29086538461538464,0.32180851063829785,376.0,0.3617021276595745
Superior Incompleto,0.34324324324324323,0.3489010989010989,0.3377659574468085,376.0,0.3617021276595745
micro avg,0.3617021276595745,0.3617021276595745,0.3617021276595745,1504.0,0.3617021276595745
macro avg,0.3626196820162338,0.3655263981068436,0.36170212765957444,1504.0,0.3617021276595745
weighted avg,0.36261968201623374,0.3655263981068436,0.3617021276595745,1504.0,0.3617021276595745
