,f1-score,precision,recall,support,accuracy
Feminino,0.7896440129449838,0.7928513403736799,0.7864625302175665,1241.0,0.790491539081386
Masculino,0.7913322632423757,0.7881694644284573,0.7945205479452054,1241.0,0.790491539081386
macro avg,0.7904881380936797,0.7905104024010685,0.790491539081386,2482.0,0.790491539081386
micro avg,0.790491539081386,0.790491539081386,0.790491539081386,2482.0,0.790491539081386
weighted avg,0.7904881380936798,0.7905104024010686,0.790491539081386,2482.0,0.790491539081386
