,f1-score,precision,recall,support,accuracy
s012,0.445141065830721,0.3736842105263158,0.5503875968992248,129.0,0.35917312661498707
s3,0.2882882882882883,0.34408602150537637,0.24806201550387597,129.0,0.35917312661498707
s4,0.3090128755364807,0.34615384615384615,0.27906976744186046,129.0,0.35917312661498707
micro avg,0.35917312661498707,0.35917312661498707,0.35917312661498707,387.0,0.35917312661498707
macro avg,0.3474807432184967,0.3546413593951794,0.35917312661498707,387.0,0.35917312661498707
weighted avg,0.34748074321849665,0.35464135939517943,0.35917312661498707,387.0,0.35917312661498707
