,f1-score,precision,recall,support,roc,accuracy
female,0.8931216931216931,0.8791666666666667,0.9075268817204301,465.0,0.05682949308755761,0.8760736196319019
male,0.8525547445255475,0.8716417910447761,0.8342857142857143,350.0,0.9431705069124424,0.8760736196319019
micro avg,0.8760736196319019,0.8760736196319019,0.8760736196319019,815.0,0.5017142857142857,0.8760736196319019
macro avg,0.8728382188236203,0.8754042288557213,0.8709062980030722,815.0,0.5017142857142857,0.8760736196319019
weighted avg,0.8757003041540232,0.8759351249885542,0.8760736196319019,815.0,0.5017142857142857,0.8760736196319019
