,f1-score,precision,recall,support,accuracy
16-20,0.7859059493156254,0.7587397948503245,0.8150896722325294,17787.0,0.7480601357904947
35-60,0.42023346303501946,0.5532786885245902,0.33877038895859474,797.0,0.7480601357904947
a21-30,0.7129909365558913,0.7399223648850403,0.6879511382565242,14408.0,0.7480601357904947
micro avg,0.7480601357904948,0.7480601357904947,0.7480601357904947,32992.0,0.7480601357904947
macro avg,0.6397101163021787,0.6839802827533182,0.6139370664825494,32992.0,0.7480601357904947
weighted avg,0.7452294072627673,0.745558598418419,0.7480601357904947,32992.0,0.7480601357904947
