,f1-score,precision,recall,support,accuracy
female,0.5119363395225464,0.6678200692041523,0.4150537634408602,465.0,0.6043010752688172
macro avg,0.5896028894719423,0.6217415478626065,0.6043010752688172,930.0,0.6043010752688172
male,0.6672694394213381,0.5756630265210608,0.7935483870967742,465.0,0.6043010752688172
micro avg,0.6043010752688172,0.6043010752688172,0.6043010752688172,930.0,0.6043010752688172
weighted avg,0.5896028894719423,0.6217415478626066,0.6043010752688172,930.0,0.6043010752688172
