,f1-score,precision,recall,support,accuracy
macro avg,0.33100293133898934,0.3394273226998288,0.3333333333333333,387.0,0.3333333333333333
micro avg,0.3333333333333333,0.3333333333333333,0.3333333333333333,387.0,0.3333333333333333
s012,0.30414746543778803,0.375,0.2558139534883721,129.0,0.3333333333333333
s3,0.3383458646616541,0.3284671532846715,0.3488372093023256,129.0,0.3333333333333333
s4,0.3505154639175258,0.3148148148148148,0.3953488372093023,129.0,0.3333333333333333
weighted avg,0.33100293133898934,0.3394273226998287,0.3333333333333333,387.0,0.3333333333333333
