,f1-score,precision,recall,support,accuracy
p12,0.5735294117647058,0.5571428571428572,0.5909090909090909,132.0,0.49747474747474746
p3,0.5016722408026756,0.4491017964071856,0.5681818181818182,132.0,0.49747474747474746
p45,0.39819004524886875,0.4943820224719101,0.3333333333333333,132.0,0.49747474747474746
micro avg,0.49747474747474746,0.49747474747474746,0.49747474747474746,396.0,0.49747474747474746
macro avg,0.49113056593875,0.5002088920073176,0.49747474747474746,396.0,0.49747474747474746
weighted avg,0.49113056593875004,0.5002088920073177,0.49747474747474746,396.0,0.49747474747474746
