,f1-score,precision,recall,support,accuracy
p12,0.5537190082644629,0.5317460317460317,0.5775862068965517,116.0,0.4913294797687861
p3,0.532871972318339,0.49044585987261147,0.5833333333333334,132.0,0.4913294797687861
p45,0.3229813664596274,0.4126984126984127,0.2653061224489796,98.0,0.4913294797687861
micro avg,0.4913294797687861,0.4913294797687861,0.4913294797687861,346.0,0.4913294797687861
macro avg,0.4698574490141431,0.4782967681056853,0.47540855422628825,346.0,0.4913294797687861
weighted avg,0.48041236768133505,0.48227120702360937,0.4913294797687861,346.0,0.4913294797687861
