,f1-score,precision,recall,support,roc,accuracy
Básico + Superior incompleto,0.47619047619047616,0.46875,0.4838709677419355,124.0,0.609653346172364,0.4153846153846154
Pós-graduação andamento ou completo,0.44036697247706424,0.42105263157894735,0.46153846153846156,104.0,0.592238078663418,0.4153846153846154
Superior completo,0.30000000000000004,0.3253012048192771,0.27835051546391754,97.0,0.5080032555615843,0.4153846153846154
micro avg,0.4153846153846154,0.4153846153846154,0.4153846153846154,325.0,0.572190245368364,0.4153846153846154
macro avg,0.4055191495558468,0.4050346121327415,0.4079199815814382,325.0,0.572190245368364,0.4153846153846154
weighted avg,0.41214087441610375,0.41067289400517043,0.4153846153846154,325.0,0.572190245368364,0.4153846153846154
