,f1-score,precision,recall,support,accuracy
female,0.5561884350017278,0.5143443947347633,0.6054437869822485,118300.0,0.5168850380388842
macro avg,0.5130661855783238,0.5174318869315182,0.5168850380388842,236600.0,0.5168850380388842
male,0.4699439361549198,0.5205193791282731,0.42832628909551984,118300.0,0.5168850380388842
micro avg,0.5168850380388842,0.5168850380388842,0.5168850380388842,236600.0,0.5168850380388842
weighted avg,0.5130661855783238,0.5174318869315182,0.5168850380388842,236600.0,0.5168850380388842
