,f1-score,precision,recall,support,accuracy
a18-20,0.6375838926174497,0.6462585034013606,0.6291390728476821,151.0,0.585956416464891
a23-25,0.5443037974683543,0.5149700598802395,0.5771812080536913,149.0,0.585956416464891
a28-61,0.5754716981132075,0.6161616161616161,0.5398230088495575,113.0,0.585956416464891
micro avg,0.585956416464891,0.585956416464891,0.585956416464891,413.0,0.585956416464891
macro avg,0.5857864627330039,0.5924633931477387,0.5820477632503104,413.0,0.585956416464891
weighted avg,0.5869364055564459,0.5906581974867403,0.585956416464891,413.0,0.585956416464891
